Comunidades y ciudades autónomas;Sexo;País de nacimiento;Grupo quinquenal de edad;Periodo;Total
11 Extremadura;Hombres;Extranjero;90 y más años;2009S1;0
11 Extremadura;Hombres;Extranjero;90 y más años;2008S2;0
11 Extremadura;Hombres;Extranjero;90 y más años;2008S1;1
11 Extremadura;Mujeres;Extranjero;De 0 a 4 años;2022S1;84
11 Extremadura;Mujeres;Extranjero;De 0 a 4 años;2021S2;52
11 Extremadura;Mujeres;Extranjero;De 0 a 4 años;2021S1;28
11 Extremadura;Mujeres;Extranjero;De 0 a 4 años;2020S2;40
11 Extremadura;Mujeres;Extranjero;De 0 a 4 años;2020S1;38
11 Extremadura;Mujeres;Extranjero;De 0 a 4 años;2019S2;64
11 Extremadura;Mujeres;Extranjero;De 0 a 4 años;2019S1;36
11 Extremadura;Mujeres;Extranjero;De 0 a 4 años;2018S2;47
11 Extremadura;Mujeres;Extranjero;De 0 a 4 años;2018S1;35
11 Extremadura;Mujeres;Extranjero;De 0 a 4 años;2017S2;49
11 Extremadura;Mujeres;Extranjero;De 0 a 4 años;2017S1;36
11 Extremadura;Mujeres;Extranjero;De 0 a 4 años;2016S2;44
11 Extremadura;Mujeres;Extranjero;De 0 a 4 años;2016S1;30
11 Extremadura;Mujeres;Extranjero;De 0 a 4 años;2015S2;34
11 Extremadura;Mujeres;Extranjero;De 0 a 4 años;2015S1;24
11 Extremadura;Mujeres;Extranjero;De 0 a 4 años;2014S2;30
11 Extremadura;Mujeres;Extranjero;De 0 a 4 años;2014S1;23
11 Extremadura;Mujeres;Extranjero;De 0 a 4 años;2013S2;35
11 Extremadura;Mujeres;Extranjero;De 0 a 4 años;2013S1;21
11 Extremadura;Mujeres;Extranjero;De 0 a 4 años;2012S2;16
11 Extremadura;Mujeres;Extranjero;De 0 a 4 años;2012S1;18
11 Extremadura;Mujeres;Extranjero;De 0 a 4 años;2011S2;32
11 Extremadura;Mujeres;Extranjero;De 0 a 4 años;2011S1;38
11 Extremadura;Mujeres;Extranjero;De 0 a 4 años;2010S2;23
11 Extremadura;Mujeres;Extranjero;De 0 a 4 años;2010S1;19
11 Extremadura;Mujeres;Extranjero;De 0 a 4 años;2009S2;39
11 Extremadura;Mujeres;Extranjero;De 0 a 4 años;2009S1;47
11 Extremadura;Mujeres;Extranjero;De 0 a 4 años;2008S2;54
11 Extremadura;Mujeres;Extranjero;De 0 a 4 años;2008S1;68
11 Extremadura;Mujeres;Extranjero;De 5 a 9 años;2022S1;112
11 Extremadura;Mujeres;Extranjero;De 5 a 9 años;2021S2;57
11 Extremadura;Mujeres;Extranjero;De 5 a 9 años;2021S1;9
11 Extremadura;Mujeres;Extranjero;De 5 a 9 años;2020S2;22
11 Extremadura;Mujeres;Extranjero;De 5 a 9 años;2020S1;27
11 Extremadura;Mujeres;Extranjero;De 5 a 9 años;2019S2;77
11 Extremadura;Mujeres;Extranjero;De 5 a 9 años;2019S1;36
11 Extremadura;Mujeres;Extranjero;De 5 a 9 años;2018S2;20
11 Extremadura;Mujeres;Extranjero;De 5 a 9 años;2018S1;35
11 Extremadura;Mujeres;Extranjero;De 5 a 9 años;2017S2;36
11 Extremadura;Mujeres;Extranjero;De 5 a 9 años;2017S1;17
11 Extremadura;Mujeres;Extranjero;De 5 a 9 años;2016S2;24
11 Extremadura;Mujeres;Extranjero;De 5 a 9 años;2016S1;4
11 Extremadura;Mujeres;Extranjero;De 5 a 9 años;2015S2;30
11 Extremadura;Mujeres;Extranjero;De 5 a 9 años;2015S1;-6
11 Extremadura;Mujeres;Extranjero;De 5 a 9 años;2014S2;1
11 Extremadura;Mujeres;Extranjero;De 5 a 9 años;2014S1;8
11 Extremadura;Mujeres;Extranjero;De 5 a 9 años;2013S2;17
11 Extremadura;Mujeres;Extranjero;De 5 a 9 años;2013S1;-19
11 Extremadura;Mujeres;Extranjero;De 5 a 9 años;2012S2;22
11 Extremadura;Mujeres;Extranjero;De 5 a 9 años;2012S1;15
11 Extremadura;Mujeres;Extranjero;De 5 a 9 años;2011S2;34
11 Extremadura;Mujeres;Extranjero;De 5 a 9 años;2011S1;19
11 Extremadura;Mujeres;Extranjero;De 5 a 9 años;2010S2;27
11 Extremadura;Mujeres;Extranjero;De 5 a 9 años;2010S1;13
11 Extremadura;Mujeres;Extranjero;De 5 a 9 años;2009S2;36
11 Extremadura;Mujeres;Extranjero;De 5 a 9 años;2009S1;44
11 Extremadura;Mujeres;Extranjero;De 5 a 9 años;2008S2;38
11 Extremadura;Mujeres;Extranjero;De 5 a 9 años;2008S1;66
11 Extremadura;Mujeres;Extranjero;De 10 a 14 años  ;2022S1;94
11 Extremadura;Mujeres;Extranjero;De 10 a 14 años  ;2021S2;55
11 Extremadura;Mujeres;Extranjero;De 10 a 14 años  ;2021S1;8
11 Extremadura;Mujeres;Extranjero;De 10 a 14 años  ;2020S2;24
11 Extremadura;Mujeres;Extranjero;De 10 a 14 años  ;2020S1;28
11 Extremadura;Mujeres;Extranjero;De 10 a 14 años  ;2019S2;47
11 Extremadura;Mujeres;Extranjero;De 10 a 14 años  ;2019S1;18
11 Extremadura;Mujeres;Extranjero;De 10 a 14 años  ;2018S2;16
11 Extremadura;Mujeres;Extranjero;De 10 a 14 años  ;2018S1;24
11 Extremadura;Mujeres;Extranjero;De 10 a 14 años  ;2017S2;29
11 Extremadura;Mujeres;Extranjero;De 10 a 14 años  ;2017S1;10
11 Extremadura;Mujeres;Extranjero;De 10 a 14 años  ;2016S2;8
11 Extremadura;Mujeres;Extranjero;De 10 a 14 años  ;2016S1;9
11 Extremadura;Mujeres;Extranjero;De 10 a 14 años  ;2015S2;18
11 Extremadura;Mujeres;Extranjero;De 10 a 14 años  ;2015S1;8
11 Extremadura;Mujeres;Extranjero;De 10 a 14 años  ;2014S2;-9
11 Extremadura;Mujeres;Extranjero;De 10 a 14 años  ;2014S1;7
11 Extremadura;Mujeres;Extranjero;De 10 a 14 años  ;2013S2;29
11 Extremadura;Mujeres;Extranjero;De 10 a 14 años  ;2013S1;10
11 Extremadura;Mujeres;Extranjero;De 10 a 14 años  ;2012S2;17
11 Extremadura;Mujeres;Extranjero;De 10 a 14 años  ;2012S1;10
11 Extremadura;Mujeres;Extranjero;De 10 a 14 años  ;2011S2;17
11 Extremadura;Mujeres;Extranjero;De 10 a 14 años  ;2011S1;27
11 Extremadura;Mujeres;Extranjero;De 10 a 14 años  ;2010S2;17
11 Extremadura;Mujeres;Extranjero;De 10 a 14 años  ;2010S1;17
11 Extremadura;Mujeres;Extranjero;De 10 a 14 años  ;2009S2;43
11 Extremadura;Mujeres;Extranjero;De 10 a 14 años  ;2009S1;42
11 Extremadura;Mujeres;Extranjero;De 10 a 14 años  ;2008S2;53
11 Extremadura;Mujeres;Extranjero;De 10 a 14 años  ;2008S1;42
11 Extremadura;Mujeres;Extranjero;De 15 a 19 años  ;2022S1;102
11 Extremadura;Mujeres;Extranjero;De 15 a 19 años  ;2021S2;59
11 Extremadura;Mujeres;Extranjero;De 15 a 19 años  ;2021S1;-3
11 Extremadura;Mujeres;Extranjero;De 15 a 19 años  ;2020S2;29
11 Extremadura;Mujeres;Extranjero;De 15 a 19 años  ;2020S1;55
11 Extremadura;Mujeres;Extranjero;De 15 a 19 años  ;2019S2;73
11 Extremadura;Mujeres;Extranjero;De 15 a 19 años  ;2019S1;68
11 Extremadura;Mujeres;Extranjero;De 15 a 19 años  ;2018S2;46
11 Extremadura;Mujeres;Extranjero;De 15 a 19 años  ;2018S1;28
11 Extremadura;Mujeres;Extranjero;De 15 a 19 años  ;2017S2;51
11 Extremadura;Mujeres;Extranjero;De 15 a 19 años  ;2017S1;19
11 Extremadura;Mujeres;Extranjero;De 15 a 19 años  ;2016S2;43
11 Extremadura;Mujeres;Extranjero;De 15 a 19 años  ;2016S1;-12
11 Extremadura;Mujeres;Extranjero;De 15 a 19 años  ;2015S2;34
11 Extremadura;Mujeres;Extranjero;De 15 a 19 años  ;2015S1;-8
11 Extremadura;Mujeres;Extranjero;De 15 a 19 años  ;2014S2;29
11 Extremadura;Mujeres;Extranjero;De 15 a 19 años  ;2014S1;38
11 Extremadura;Mujeres;Extranjero;De 15 a 19 años  ;2013S2;15
11 Extremadura;Mujeres;Extranjero;De 15 a 19 años  ;2013S1;8
11 Extremadura;Mujeres;Extranjero;De 15 a 19 años  ;2012S2;23
11 Extremadura;Mujeres;Extranjero;De 15 a 19 años  ;2012S1;43
11 Extremadura;Mujeres;Extranjero;De 15 a 19 años  ;2011S2;50
11 Extremadura;Mujeres;Extranjero;De 15 a 19 años  ;2011S1;40
11 Extremadura;Mujeres;Extranjero;De 15 a 19 años  ;2010S2;53
11 Extremadura;Mujeres;Extranjero;De 15 a 19 años  ;2010S1;42
11 Extremadura;Mujeres;Extranjero;De 15 a 19 años  ;2009S2;65
11 Extremadura;Mujeres;Extranjero;De 15 a 19 años  ;2009S1;54
11 Extremadura;Mujeres;Extranjero;De 15 a 19 años  ;2008S2;74
11 Extremadura;Mujeres;Extranjero;De 15 a 19 años  ;2008S1;78
11 Extremadura;Mujeres;Extranjero;De 20 a 24 años;2022S1;120
11 Extremadura;Mujeres;Extranjero;De 20 a 24 años;2021S2;98
11 Extremadura;Mujeres;Extranjero;De 20 a 24 años;2021S1;-1
11 Extremadura;Mujeres;Extranjero;De 20 a 24 años;2020S2;69
11 Extremadura;Mujeres;Extranjero;De 20 a 24 años;2020S1;74
11 Extremadura;Mujeres;Extranjero;De 20 a 24 años;2019S2;157
11 Extremadura;Mujeres;Extranjero;De 20 a 24 años;2019S1;115
11 Extremadura;Mujeres;Extranjero;De 20 a 24 años;2018S2;131
11 Extremadura;Mujeres;Extranjero;De 20 a 24 años;2018S1;71
11 Extremadura;Mujeres;Extranjero;De 20 a 24 años;2017S2;81
11 Extremadura;Mujeres;Extranjero;De 20 a 24 años;2017S1;51
11 Extremadura;Mujeres;Extranjero;De 20 a 24 años;2016S2;49
11 Extremadura;Mujeres;Extranjero;De 20 a 24 años;2016S1;15
11 Extremadura;Mujeres;Extranjero;De 20 a 24 años;2015S2;56
11 Extremadura;Mujeres;Extranjero;De 20 a 24 años;2015S1;-2
11 Extremadura;Mujeres;Extranjero;De 20 a 24 años;2014S2;25
11 Extremadura;Mujeres;Extranjero;De 20 a 24 años;2014S1;8
11 Extremadura;Mujeres;Extranjero;De 20 a 24 años;2013S2;-2
11 Extremadura;Mujeres;Extranjero;De 20 a 24 años;2013S1;-35
11 Extremadura;Mujeres;Extranjero;De 20 a 24 años;2012S2;54
11 Extremadura;Mujeres;Extranjero;De 20 a 24 años;2012S1;22
11 Extremadura;Mujeres;Extranjero;De 20 a 24 años;2011S2;111
11 Extremadura;Mujeres;Extranjero;De 20 a 24 años;2011S1;85
11 Extremadura;Mujeres;Extranjero;De 20 a 24 años;2010S2;108
11 Extremadura;Mujeres;Extranjero;De 20 a 24 años;2010S1;36
11 Extremadura;Mujeres;Extranjero;De 20 a 24 años;2009S2;82
11 Extremadura;Mujeres;Extranjero;De 20 a 24 años;2009S1;91
11 Extremadura;Mujeres;Extranjero;De 20 a 24 años;2008S2;109
11 Extremadura;Mujeres;Extranjero;De 20 a 24 años;2008S1;124
11 Extremadura;Mujeres;Extranjero;De 25 a 29 años;2022S1;156
11 Extremadura;Mujeres;Extranjero;De 25 a 29 años;2021S2;68
11 Extremadura;Mujeres;Extranjero;De 25 a 29 años;2021S1;-27
11 Extremadura;Mujeres;Extranjero;De 25 a 29 años;2020S2;49
11 Extremadura;Mujeres;Extranjero;De 25 a 29 años;2020S1;85
11 Extremadura;Mujeres;Extranjero;De 25 a 29 años;2019S2;129
11 Extremadura;Mujeres;Extranjero;De 25 a 29 años;2019S1;115
11 Extremadura;Mujeres;Extranjero;De 25 a 29 años;2018S2;92
11 Extremadura;Mujeres;Extranjero;De 25 a 29 años;2018S1;48
11 Extremadura;Mujeres;Extranjero;De 25 a 29 años;2017S2;48
11 Extremadura;Mujeres;Extranjero;De 25 a 29 años;2017S1;15
11 Extremadura;Mujeres;Extranjero;De 25 a 29 años;2016S2;9
11 Extremadura;Mujeres;Extranjero;De 25 a 29 años;2016S1;3
11 Extremadura;Mujeres;Extranjero;De 25 a 29 años;2015S2;-21
11 Extremadura;Mujeres;Extranjero;De 25 a 29 años;2015S1;10
11 Extremadura;Mujeres;Extranjero;De 25 a 29 años;2014S2;-13
11 Extremadura;Mujeres;Extranjero;De 25 a 29 años;2014S1;-13
11 Extremadura;Mujeres;Extranjero;De 25 a 29 años;2013S2;-39
11 Extremadura;Mujeres;Extranjero;De 25 a 29 años;2013S1;-30
11 Extremadura;Mujeres;Extranjero;De 25 a 29 años;2012S2;4
11 Extremadura;Mujeres;Extranjero;De 25 a 29 años;2012S1;6
11 Extremadura;Mujeres;Extranjero;De 25 a 29 años;2011S2;32
11 Extremadura;Mujeres;Extranjero;De 25 a 29 años;2011S1;53
11 Extremadura;Mujeres;Extranjero;De 25 a 29 años;2010S2;70
11 Extremadura;Mujeres;Extranjero;De 25 a 29 años;2010S1;-2
11 Extremadura;Mujeres;Extranjero;De 25 a 29 años;2009S2;23
11 Extremadura;Mujeres;Extranjero;De 25 a 29 años;2009S1;72
11 Extremadura;Mujeres;Extranjero;De 25 a 29 años;2008S2;100
11 Extremadura;Mujeres;Extranjero;De 25 a 29 años;2008S1;140
11 Extremadura;Mujeres;Extranjero;De 30 a 34 años;2022S1;142
11 Extremadura;Mujeres;Extranjero;De 30 a 34 años;2021S2;75
11 Extremadura;Mujeres;Extranjero;De 30 a 34 años;2021S1;-19
11 Extremadura;Mujeres;Extranjero;De 30 a 34 años;2020S2;29
11 Extremadura;Mujeres;Extranjero;De 30 a 34 años;2020S1;55
11 Extremadura;Mujeres;Extranjero;De 30 a 34 años;2019S2;98
11 Extremadura;Mujeres;Extranjero;De 30 a 34 años;2019S1;70
11 Extremadura;Mujeres;Extranjero;De 30 a 34 años;2018S2;85
11 Extremadura;Mujeres;Extranjero;De 30 a 34 años;2018S1;54
11 Extremadura;Mujeres;Extranjero;De 30 a 34 años;2017S2;40
11 Extremadura;Mujeres;Extranjero;De 30 a 34 años;2017S1;-6
11 Extremadura;Mujeres;Extranjero;De 30 a 34 años;2016S2;-10
11 Extremadura;Mujeres;Extranjero;De 30 a 34 años;2016S1;-15
11 Extremadura;Mujeres;Extranjero;De 30 a 34 años;2015S2;-1
11 Extremadura;Mujeres;Extranjero;De 30 a 34 años;2015S1;-4
11 Extremadura;Mujeres;Extranjero;De 30 a 34 años;2014S2;7
11 Extremadura;Mujeres;Extranjero;De 30 a 34 años;2014S1;-8
11 Extremadura;Mujeres;Extranjero;De 30 a 34 años;2013S2;-18
11 Extremadura;Mujeres;Extranjero;De 30 a 34 años;2013S1;-49
11 Extremadura;Mujeres;Extranjero;De 30 a 34 años;2012S2;-3
11 Extremadura;Mujeres;Extranjero;De 30 a 34 años;2012S1;15
11 Extremadura;Mujeres;Extranjero;De 30 a 34 años;2011S2;15
11 Extremadura;Mujeres;Extranjero;De 30 a 34 años;2011S1;16
11 Extremadura;Mujeres;Extranjero;De 30 a 34 años;2010S2;23
11 Extremadura;Mujeres;Extranjero;De 30 a 34 años;2010S1;-7
11 Extremadura;Mujeres;Extranjero;De 30 a 34 años;2009S2;17
11 Extremadura;Mujeres;Extranjero;De 30 a 34 años;2009S1;56
11 Extremadura;Mujeres;Extranjero;De 30 a 34 años;2008S2;67
11 Extremadura;Mujeres;Extranjero;De 30 a 34 años;2008S1;100
11 Extremadura;Mujeres;Extranjero;De 35 a 39 años;2022S1;155
11 Extremadura;Mujeres;Extranjero;De 35 a 39 años;2021S2;54
11 Extremadura;Mujeres;Extranjero;De 35 a 39 años;2021S1;-11
11 Extremadura;Mujeres;Extranjero;De 35 a 39 años;2020S2;37
11 Extremadura;Mujeres;Extranjero;De 35 a 39 años;2020S1;61
11 Extremadura;Mujeres;Extranjero;De 35 a 39 años;2019S2;118
11 Extremadura;Mujeres;Extranjero;De 35 a 39 años;2019S1;58
11 Extremadura;Mujeres;Extranjero;De 35 a 39 años;2018S2;46
11 Extremadura;Mujeres;Extranjero;De 35 a 39 años;2018S1;40
11 Extremadura;Mujeres;Extranjero;De 35 a 39 años;2017S2;2
11 Extremadura;Mujeres;Extranjero;De 35 a 39 años;2017S1;-16
11 Extremadura;Mujeres;Extranjero;De 35 a 39 años;2016S2;-10
11 Extremadura;Mujeres;Extranjero;De 35 a 39 años;2016S1;-45
11 Extremadura;Mujeres;Extranjero;De 35 a 39 años;2015S2;-34
11 Extremadura;Mujeres;Extranjero;De 35 a 39 años;2015S1;-20
11 Extremadura;Mujeres;Extranjero;De 35 a 39 años;2014S2;-1
11 Extremadura;Mujeres;Extranjero;De 35 a 39 años;2014S1;-12
11 Extremadura;Mujeres;Extranjero;De 35 a 39 años;2013S2;-49
11 Extremadura;Mujeres;Extranjero;De 35 a 39 años;2013S1;-66
11 Extremadura;Mujeres;Extranjero;De 35 a 39 años;2012S2;-11
11 Extremadura;Mujeres;Extranjero;De 35 a 39 años;2012S1;5
11 Extremadura;Mujeres;Extranjero;De 35 a 39 años;2011S2;11
11 Extremadura;Mujeres;Extranjero;De 35 a 39 años;2011S1;45
11 Extremadura;Mujeres;Extranjero;De 35 a 39 años;2010S2;16
11 Extremadura;Mujeres;Extranjero;De 35 a 39 años;2010S1;9
11 Extremadura;Mujeres;Extranjero;De 35 a 39 años;2009S2;4
11 Extremadura;Mujeres;Extranjero;De 35 a 39 años;2009S1;31
11 Extremadura;Mujeres;Extranjero;De 35 a 39 años;2008S2;65
11 Extremadura;Mujeres;Extranjero;De 35 a 39 años;2008S1;82
11 Extremadura;Mujeres;Extranjero;De 40 a 44 años;2022S1;115
11 Extremadura;Mujeres;Extranjero;De 40 a 44 años;2021S2;44
11 Extremadura;Mujeres;Extranjero;De 40 a 44 años;2021S1;-25
11 Extremadura;Mujeres;Extranjero;De 40 a 44 años;2020S2;27
11 Extremadura;Mujeres;Extranjero;De 40 a 44 años;2020S1;53
11 Extremadura;Mujeres;Extranjero;De 40 a 44 años;2019S2;72
11 Extremadura;Mujeres;Extranjero;De 40 a 44 años;2019S1;46
11 Extremadura;Mujeres;Extranjero;De 40 a 44 años;2018S2;42
11 Extremadura;Mujeres;Extranjero;De 40 a 44 años;2018S1;39
11 Extremadura;Mujeres;Extranjero;De 40 a 44 años;2017S2;4
11 Extremadura;Mujeres;Extranjero;De 40 a 44 años;2017S1;6
11 Extremadura;Mujeres;Extranjero;De 40 a 44 años;2016S2;-20
11 Extremadura;Mujeres;Extranjero;De 40 a 44 años;2016S1;-26
11 Extremadura;Mujeres;Extranjero;De 40 a 44 años;2015S2;-37
11 Extremadura;Mujeres;Extranjero;De 40 a 44 años;2015S1;-10
11 Extremadura;Mujeres;Extranjero;De 40 a 44 años;2014S2;-21
11 Extremadura;Mujeres;Extranjero;De 40 a 44 años;2014S1;-10
11 Extremadura;Mujeres;Extranjero;De 40 a 44 años;2013S2;-16
11 Extremadura;Mujeres;Extranjero;De 40 a 44 años;2013S1;-45
11 Extremadura;Mujeres;Extranjero;De 40 a 44 años;2012S2;-17
11 Extremadura;Mujeres;Extranjero;De 40 a 44 años;2012S1;26
11 Extremadura;Mujeres;Extranjero;De 40 a 44 años;2011S2;-6
11 Extremadura;Mujeres;Extranjero;De 40 a 44 años;2011S1;38
11 Extremadura;Mujeres;Extranjero;De 40 a 44 años;2010S2;1
11 Extremadura;Mujeres;Extranjero;De 40 a 44 años;2010S1;-8
11 Extremadura;Mujeres;Extranjero;De 40 a 44 años;2009S2;5
11 Extremadura;Mujeres;Extranjero;De 40 a 44 años;2009S1;26
11 Extremadura;Mujeres;Extranjero;De 40 a 44 años;2008S2;33
11 Extremadura;Mujeres;Extranjero;De 40 a 44 años;2008S1;70
11 Extremadura;Mujeres;Extranjero;De 45 a 49 años;2022S1;107
11 Extremadura;Mujeres;Extranjero;De 45 a 49 años;2021S2;35
11 Extremadura;Mujeres;Extranjero;De 45 a 49 años;2021S1;-2
11 Extremadura;Mujeres;Extranjero;De 45 a 49 años;2020S2;18
11 Extremadura;Mujeres;Extranjero;De 45 a 49 años;2020S1;30
11 Extremadura;Mujeres;Extranjero;De 45 a 49 años;2019S2;49
11 Extremadura;Mujeres;Extranjero;De 45 a 49 años;2019S1;31
11 Extremadura;Mujeres;Extranjero;De 45 a 49 años;2018S2;36
11 Extremadura;Mujeres;Extranjero;De 45 a 49 años;2018S1;20
11 Extremadura;Mujeres;Extranjero;De 45 a 49 años;2017S2;18
11 Extremadura;Mujeres;Extranjero;De 45 a 49 años;2017S1;-20
11 Extremadura;Mujeres;Extranjero;De 45 a 49 años;2016S2;-12
11 Extremadura;Mujeres;Extranjero;De 45 a 49 años;2016S1;-8
11 Extremadura;Mujeres;Extranjero;De 45 a 49 años;2015S2;-11
11 Extremadura;Mujeres;Extranjero;De 45 a 49 años;2015S1;-14
11 Extremadura;Mujeres;Extranjero;De 45 a 49 años;2014S2;-17
11 Extremadura;Mujeres;Extranjero;De 45 a 49 años;2014S1;-12
11 Extremadura;Mujeres;Extranjero;De 45 a 49 años;2013S2;-24
11 Extremadura;Mujeres;Extranjero;De 45 a 49 años;2013S1;-22
11 Extremadura;Mujeres;Extranjero;De 45 a 49 años;2012S2;12
11 Extremadura;Mujeres;Extranjero;De 45 a 49 años;2012S1;8
11 Extremadura;Mujeres;Extranjero;De 45 a 49 años;2011S2;14
11 Extremadura;Mujeres;Extranjero;De 45 a 49 años;2011S1;31
11 Extremadura;Mujeres;Extranjero;De 45 a 49 años;2010S2;3
11 Extremadura;Mujeres;Extranjero;De 45 a 49 años;2010S1;-10
11 Extremadura;Mujeres;Extranjero;De 45 a 49 años;2009S2;13
11 Extremadura;Mujeres;Extranjero;De 45 a 49 años;2009S1;18
11 Extremadura;Mujeres;Extranjero;De 45 a 49 años;2008S2;30
11 Extremadura;Mujeres;Extranjero;De 45 a 49 años;2008S1;40
11 Extremadura;Mujeres;Extranjero;De 50 a 54 años;2022S1;79
11 Extremadura;Mujeres;Extranjero;De 50 a 54 años;2021S2;34
11 Extremadura;Mujeres;Extranjero;De 50 a 54 años;2021S1;-4
11 Extremadura;Mujeres;Extranjero;De 50 a 54 años;2020S2;20
11 Extremadura;Mujeres;Extranjero;De 50 a 54 años;2020S1;16
11 Extremadura;Mujeres;Extranjero;De 50 a 54 años;2019S2;32
11 Extremadura;Mujeres;Extranjero;De 50 a 54 años;2019S1;26
11 Extremadura;Mujeres;Extranjero;De 50 a 54 años;2018S2;25
11 Extremadura;Mujeres;Extranjero;De 50 a 54 años;2018S1;16
11 Extremadura;Mujeres;Extranjero;De 50 a 54 años;2017S2;5
11 Extremadura;Mujeres;Extranjero;De 50 a 54 años;2017S1;-15
11 Extremadura;Mujeres;Extranjero;De 50 a 54 años;2016S2;-25
11 Extremadura;Mujeres;Extranjero;De 50 a 54 años;2016S1;-9
11 Extremadura;Mujeres;Extranjero;De 50 a 54 años;2015S2;4
11 Extremadura;Mujeres;Extranjero;De 50 a 54 años;2015S1;-6
11 Extremadura;Mujeres;Extranjero;De 50 a 54 años;2014S2;3
11 Extremadura;Mujeres;Extranjero;De 50 a 54 años;2014S1;2
11 Extremadura;Mujeres;Extranjero;De 50 a 54 años;2013S2;4
11 Extremadura;Mujeres;Extranjero;De 50 a 54 años;2013S1;-12
11 Extremadura;Mujeres;Extranjero;De 50 a 54 años;2012S2;-15
11 Extremadura;Mujeres;Extranjero;De 50 a 54 años;2012S1;6
11 Extremadura;Mujeres;Extranjero;De 50 a 54 años;2011S2;-1
11 Extremadura;Mujeres;Extranjero;De 50 a 54 años;2011S1;25
11 Extremadura;Mujeres;Extranjero;De 50 a 54 años;2010S2;-6
11 Extremadura;Mujeres;Extranjero;De 50 a 54 años;2010S1;6
11 Extremadura;Mujeres;Extranjero;De 50 a 54 años;2009S2;12
11 Extremadura;Mujeres;Extranjero;De 50 a 54 años;2009S1;24
11 Extremadura;Mujeres;Extranjero;De 50 a 54 años;2008S2;25
11 Extremadura;Mujeres;Extranjero;De 50 a 54 años;2008S1;24
11 Extremadura;Mujeres;Extranjero;De 55 a 59 años;2022S1;52
11 Extremadura;Mujeres;Extranjero;De 55 a 59 años;2021S2;19
11 Extremadura;Mujeres;Extranjero;De 55 a 59 años;2021S1;-18
11 Extremadura;Mujeres;Extranjero;De 55 a 59 años;2020S2;15
11 Extremadura;Mujeres;Extranjero;De 55 a 59 años;2020S1;12
11 Extremadura;Mujeres;Extranjero;De 55 a 59 años;2019S2;33
11 Extremadura;Mujeres;Extranjero;De 55 a 59 años;2019S1;17
11 Extremadura;Mujeres;Extranjero;De 55 a 59 años;2018S2;6
11 Extremadura;Mujeres;Extranjero;De 55 a 59 años;2018S1;2
11 Extremadura;Mujeres;Extranjero;De 55 a 59 años;2017S2;0
11 Extremadura;Mujeres;Extranjero;De 55 a 59 años;2017S1;-12
11 Extremadura;Mujeres;Extranjero;De 55 a 59 años;2016S2;5
11 Extremadura;Mujeres;Extranjero;De 55 a 59 años;2016S1;-8
11 Extremadura;Mujeres;Extranjero;De 55 a 59 años;2015S2;8
11 Extremadura;Mujeres;Extranjero;De 55 a 59 años;2015S1;0
11 Extremadura;Mujeres;Extranjero;De 55 a 59 años;2014S2;3
11 Extremadura;Mujeres;Extranjero;De 55 a 59 años;2014S1;1
11 Extremadura;Mujeres;Extranjero;De 55 a 59 años;2013S2;-6
11 Extremadura;Mujeres;Extranjero;De 55 a 59 años;2013S1;-2
11 Extremadura;Mujeres;Extranjero;De 55 a 59 años;2012S2;6
11 Extremadura;Mujeres;Extranjero;De 55 a 59 años;2012S1;12
11 Extremadura;Mujeres;Extranjero;De 55 a 59 años;2011S2;-1
11 Extremadura;Mujeres;Extranjero;De 55 a 59 años;2011S1;4
